ChEMBL ID,SMILES,EC50 (nM),Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,5011.87,F,Dopamine D1 receptor,5.300000202445418,259.34900000000005,2.5775000000000006,2.0,3.0,41.489999999999995,2.0,6.0
CHEMBL3736433,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,5011.87,F,Dopamine D1 receptor,5.300000202445418,260.14599999999996,1.5871,2.0,4.0,44.730000000000004,2.0,5.0
CHEMBL3736156,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,5011.87,F,Dopamine D1 receptor,5.300000202445418,260.14599999999996,1.5870999999999995,2.0,4.0,44.730000000000004,2.0,5.0
CHEMBL286080,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,247.5,B,Dopamine D1 receptor,6.606424796730413,255.31699999999998,2.3754,3.0,3.0,52.49,3.0,1.0
CHEMBL59,NCCc1ccc(O)c(O)c1,232.0,F,Dopamine D1 receptor,6.634512015109101,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
CHEMBL4282096,Cn1nccc1-c1ccc(Oc2nccc3occc23)cc1,2293.0,F,Dopamine D1 receptor,5.639595945270061,291.31,4.020600000000003,0.0,5.0,53.08,4.0,3.0
CHEMBL4293356,Cc1cc(Oc2nccc3occc23)ccc1-c1ccnn1C,1232.0,F,Dopamine D1 receptor,5.909389292171594,305.33700000000005,4.329020000000003,0.0,5.0,53.080000000000005,4.0,3.0
CHEMBL4285528,CC(C)(C)n1nccc1-c1ccc(Oc2nccc3occc23)cc1,2411.0,F,Dopamine D1 receptor,5.617802789622546,333.3910000000001,5.238600000000004,0.0,5.0,53.08,4.0,3.0
CHEMBL4283176,Cc1cc(Oc2nccc3occc23)ccc1-c1ccnn1C(C)(C)C,1108.0,F,Dopamine D1 receptor,5.955460239607589,347.4180000000001,5.547020000000004,0.0,5.0,53.080000000000005,4.0,3.0
CHEMBL4293757,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)cnn1C(C)(C)C,895.0,F,Dopamine D1 receptor,6.048176964684088,361.4450000000001,5.855440000000005,0.0,5.0,53.080000000000005,4.0,3.0
CHEMBL4289538,Cc1nc2cnccc2n1-c1ccc(Oc2nccc3occc23)cc1,1141.0,F,Dopamine D1 receptor,5.942714355581785,342.35800000000006,4.662420000000003,0.0,6.0,65.97,5.0,3.0
CHEMBL4278861,Cc1cc(Oc2nccc3occc23)ccc1-n1c(C)nc2cnccc21,416.0,F,Dopamine D1 receptor,6.380906669373258,356.3850000000001,4.9708400000000035,0.0,6.0,65.97,5.0,3.0
CHEMBL4286110,COc1ccc2cnccc2c1-c1ccc(Oc2nccc3occc23)cc1,1333.0,F,Dopamine D1 receptor,5.875169850586141,368.39200000000005,5.843900000000004,0.0,5.0,57.38,5.0,4.0
CHEMBL4294009,c1cc(-c2ccc(Oc3nccc4occc34)cc2)n2ccnc2c1,821.0,F,Dopamine D1 receptor,6.085656842880559,327.343,4.934800000000004,0.0,5.0,52.56,5.0,3.0
CHEMBL4294397,Cc1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,262.0,F,Dopamine D1 receptor,6.581698708680254,341.37000000000006,5.2432200000000035,0.0,5.0,52.56,5.0,3.0
CHEMBL4286177,Cc1ccc2nccn2c1-c1ccc(Oc2nccc3occc23)cc1,123.0,F,Dopamine D1 receptor,6.910094888560602,341.3700000000001,5.243220000000003,0.0,5.0,52.56,5.0,3.0
CHEMBL4279267,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ccc2nccn12,64.0,F,Dopamine D1 receptor,7.1938200260161125,355.39700000000005,5.551640000000004,0.0,5.0,52.56,5.0,3.0
CHEMBL4287192,Cc1cc(Oc2nccc3occc23)ccc1-c1cncc2ncnn12,5485.0,F,Dopamine D1 receptor,5.26082336808927,343.34600000000006,4.033220000000003,0.0,7.0,78.34,5.0,3.0
CHEMBL4277264,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,106.0,F,Dopamine D1 receptor,6.97469413473523,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
CHEMBL4277264,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,141.0,F,Dopamine D1 receptor,6.85078088734462,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
CHEMBL4277264,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,33.0,F,Dopamine D1 receptor,7.481486060122112,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
CHEMBL3421729,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,3.0,F,Dopamine D1 receptor,8.522878745280337,450.4060000000002,4.746200000000005,2.0,3.0,60.77,3.0,6.0
CHEMBL3421836,C[C@H]1c2cccc(CC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,76.0,F,Dopamine D1 receptor,7.119186407719209,436.37900000000013,4.356100000000004,2.0,3.0,60.77,3.0,5.0
CHEMBL3421730,C[C@H]1c2cccc(C(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,13.9,F,Dopamine D1 receptor,7.856985199745905,422.3520000000001,4.270100000000004,2.0,3.0,60.77,3.0,4.0
CHEMBL3421729,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,12.8,A,Dopamine D1 receptor,7.892790030352131,450.4060000000002,4.746200000000005,2.0,3.0,60.77,3.0,6.0
CHEMBL3421729,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,2.3,F,Dopamine D1 receptor,8.638272163982407,450.4060000000002,4.746200000000005,2.0,3.0,60.77,3.0,6.0
CHEMBL4468760,C[C@H]1c2cccc(-c3cnn(C)c3)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,16.4,F,Dopamine D1 receptor,7.785156151952302,444.3620000000002,4.443200000000004,1.0,4.0,58.36,4.0,4.0
CHEMBL4573538,CCn1cc(-c2cccc3c2C[C@H](CO)N(C(=O)Cc2c(Cl)cccc2Cl)[C@H]3C)cn1,172.0,F,Dopamine D1 receptor,6.764471553092451,458.3890000000001,4.926100000000004,1.0,4.0,58.36,4.0,5.0
CHEMBL4559891,C[C@H]1c2cccc(-c3cnn(C4CC4)c3)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,287.0,F,Dopamine D1 receptor,6.542118103266008,470.4000000000001,5.241100000000005,1.0,4.0,58.36,5.0,5.0
CHEMBL4536851,C[C@H]1c2cccc(-c3cnn(CCO)c3)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,18.3,F,Dopamine D1 receptor,7.73754891026957,474.38800000000015,3.898500000000003,2.0,5.0,78.59,4.0,6.0
CHEMBL4464215,C[C@H]1c2cccc(-c3cnn(C)c3)c2C[C@H](CO)N1C(=O)Cc1ccccc1Cl,81.2,F,Dopamine D1 receptor,7.090443970758825,409.91700000000014,3.7898000000000023,1.0,4.0,58.36,4.0,4.0
CHEMBL4464150,C[C@H]1c2cccc(-c3cn[nH]c3)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,13.4,F,Dopamine D1 receptor,7.872895201635193,430.33500000000015,4.432800000000003,2.0,3.0,69.22,4.0,4.0
CHEMBL4449549,C[C@H]1c2cccc(-c3cn[nH]c3)c2C[C@H](CO)N1C(=O)Cc1c(F)cccc1Cl,28.0,F,Dopamine D1 receptor,7.552841968657781,413.8800000000001,3.9185000000000025,2.0,3.0,69.22,4.0,4.0
CHEMBL4590150,C[C@H]1c2cccc(-c3cn[nH]c3)c2C[C@H](CO)N1C(=O)Cc1c(F)cccc1F,127.0,F,Dopamine D1 receptor,6.896196279044043,397.42500000000007,3.4042000000000012,2.0,3.0,69.22,4.0,4.0
CHEMBL4449550,C[C@H]1c2cccc(-c3cn[nH]c3)c2C[C@H](CO)N1C(=O)Cc1cc(F)ccc1Cl,112.0,F,Dopamine D1 receptor,6.950781977329818,413.8800000000001,3.9185000000000025,2.0,3.0,69.22,4.0,4.0
CHEMBL4465386,C[C@H]1c2cccc(-c3cn[nH]c3)c2C[C@H](CO)N1C(=O)Cc1ccc(F)cc1Cl,540.0,F,Dopamine D1 receptor,6.267606240177032,413.8800000000001,3.9185000000000025,2.0,3.0,69.22,4.0,4.0
CHEMBL286080,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,665.9,F,Dopamine D1 receptor,6.176590985107455,255.31699999999998,2.3754,3.0,3.0,52.49,3.0,1.0
CHEMBL3276140,CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,351.40200000000016,3.2893000000000017,0.0,5.0,55.84,4.0,2.0
CHEMBL4435882,COc1cccc(-c2cc3c(c(OC(C)=O)c2OC(C)=O)-c2cccc4c2[C@@H](C3)N(C)CC4)c1,41.69,B,Dopamine D1 receptor,7.3799681048737025,457.52600000000024,4.9649000000000045,0.0,6.0,65.07000000000001,5.0,4.0
CHEMBL4537900,CC(=O)Oc1c(C(C)C)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,393.4830000000002,4.412700000000004,0.0,5.0,55.84,4.0,3.0
CHEMBL4437552,CCc1cc2c(c(OC(C)=O)c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,0.3802,B,Dopamine D1 receptor,9.419987887470576,379.4560000000002,3.851700000000003,0.0,5.0,55.84,4.0,3.0
CHEMBL4523054,CC(=O)Oc1c(C)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,14.45,B,Dopamine D1 receptor,7.840132152907433,365.4290000000002,3.5977200000000025,0.0,5.0,55.84,4.0,2.0
CHEMBL4581262,CC(=O)Oc1c(Cl)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,385.8470000000002,3.942700000000002,0.0,5.0,55.84,4.0,2.0
CHEMBL4438800,CC(=O)Oc1c(Br)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,430.29800000000023,4.051800000000003,0.0,5.0,55.84,4.0,2.0
CHEMBL4589737,COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,0.7943,B,Dopamine D1 receptor,9.100015437450608,309.40900000000005,3.7643200000000023,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4442011,CCc1ccc2c3c1CCN(C)[C@H]3Cc1ccc(OC)c(OC)c1-2,251.19,B,Dopamine D1 receptor,6.599997654072044,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4439029,CCc1ccc2c3c1CCN(C)[C@@H]3Cc1ccc(OC)c(OC)c1-2,37.15,B,Dopamine D1 receptor,7.430041181903406,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,374.2780000000002,4.2184000000000035,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,374.2780000000002,4.2184000000000035,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4564103,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,374.2780000000002,4.218400000000004,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4467483,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@@H](C2)N(C)CC3,10000.0,B,Dopamine D1 receptor,5.0,374.2780000000002,4.218400000000004,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,501.19,B,Dopamine D1 receptor,6.299997602857746,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
CHEMBL35426,CN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,10000.0,B,Dopamine D1 receptor,5.0,279.339,3.1674000000000015,0.0,3.0,21.700000000000003,5.0,0.0
CHEMBL4591021,COCOc1ccc2c(c1OCOC)-c1cccc3c1[C@@H](C2)N(C)CC3,7.943,B,Dopamine D1 receptor,8.100015437450608,355.43400000000014,3.4041000000000023,0.0,5.0,40.160000000000004,4.0,6.0
CHEMBL225230,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1862.09,B,Dopamine D1 receptor,5.7299993321845495,295.382,3.630100000000003,2.0,3.0,43.7,4.0,2.0
CHEMBL4555547,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3,5011.87,B,Dopamine D1 receptor,5.300000202445418,379.4560000000002,4.069500000000003,0.0,5.0,55.839999999999996,4.0,4.0
CHEMBL4470553,CCCN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,1949.84,B,Dopamine D1 receptor,5.710001024518514,307.3930000000001,3.947600000000003,0.0,3.0,21.700000000000003,5.0,2.0
CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,520.8,B,Dopamine D1 receptor,6.2833290244398645,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
CHEMBL4439029,CCc1ccc2c3c1CCN(C)[C@@H]3Cc1ccc(OC)c(OC)c1-2,36.86,B,Dopamine D1 receptor,7.433444669116945,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4442011,CCc1ccc2c3c1CCN(C)[C@H]3Cc1ccc(OC)c(OC)c1-2,246.8,B,Dopamine D1 receptor,6.6076548446387955,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4589737,COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,0.8,B,Dopamine D1 receptor,9.096910013008056,309.40900000000005,3.7643200000000023,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4437552,CCc1cc2c(c(OC(C)=O)c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,0.38,B,Dopamine D1 receptor,9.42021640338319,379.4560000000002,3.851700000000003,0.0,5.0,55.84,4.0,3.0
CHEMBL4435882,COc1cccc(-c2cc3c(c(OC(C)=O)c2OC(C)=O)-c2cccc4c2[C@@H](C3)N(C)CC4)c1,41.36,B,Dopamine D1 receptor,7.383419469914114,457.52600000000024,4.9649000000000045,0.0,6.0,65.07000000000001,5.0,4.0
CHEMBL4591021,COCOc1ccc2c(c1OCOC)-c1cccc3c1[C@@H](C2)N(C)CC3,8.45,B,Dopamine D1 receptor,8.073143291050307,355.43400000000014,3.4041000000000023,0.0,5.0,40.160000000000004,4.0,6.0
CHEMBL225230,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1884.0,B,Dopamine D1 receptor,5.724919101543142,295.382,3.630100000000003,2.0,3.0,43.7,4.0,2.0
CHEMBL4555547,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3,5496.0,B,Dopamine D1 receptor,5.259953275948506,379.4560000000002,4.069500000000003,0.0,5.0,55.839999999999996,4.0,4.0
CHEMBL4470553,CCCN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,1949.0,B,Dopamine D1 receptor,5.710188160882378,307.3930000000001,3.947600000000003,0.0,3.0,21.700000000000003,5.0,2.0
CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,3.981,F,Dopamine D1 receptor,8.400007822415901,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
CHEMBL4467483,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@@H](C2)N(C)CC3,239.88,F,Dopamine D1 receptor,6.620005959834258,374.2780000000002,4.218400000000004,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4564103,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@H](C2)N(C)CC3,10000.0,F,Dopamine D1 receptor,5.0,374.2780000000002,4.218400000000004,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,151.36,F,Dopamine D1 receptor,6.819988880942282,374.2780000000002,4.2184000000000035,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,389.05,F,Dopamine D1 receptor,6.409994580348671,374.2780000000002,4.2184000000000035,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4439029,CCc1ccc2c3c1CCN(C)[C@@H]3Cc1ccc(OC)c(OC)c1-2,10000.0,F,Dopamine D1 receptor,5.0,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4442011,CCc1ccc2c3c1CCN(C)[C@H]3Cc1ccc(OC)c(OC)c1-2,501.19,F,Dopamine D1 receptor,6.299997602857746,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4589737,COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,87.1,F,Dopamine D1 receptor,7.059981844992337,309.40900000000005,3.7643200000000023,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4438800,CC(=O)Oc1c(Br)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,354.81,F,Dopamine D1 receptor,6.450004148469349,430.29800000000023,4.051800000000003,0.0,5.0,55.84,4.0,2.0
CHEMBL4581262,CC(=O)Oc1c(Cl)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,194.98,F,Dopamine D1 receptor,6.710009933945681,385.8470000000002,3.942700000000002,0.0,5.0,55.84,4.0,2.0
CHEMBL4523054,CC(=O)Oc1c(C)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,1548.82,F,Dopamine D1 receptor,5.809999051930338,365.4290000000002,3.5977200000000025,0.0,5.0,55.84,4.0,2.0
CHEMBL4437552,CCc1cc2c(c(OC(C)=O)c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,1548.82,F,Dopamine D1 receptor,5.809999051930338,379.4560000000002,3.851700000000003,0.0,5.0,55.84,4.0,3.0
CHEMBL4537900,CC(=O)Oc1c(C(C)C)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,954.99,F,Dopamine D1 receptor,6.020001176026261,393.4830000000002,4.412700000000004,0.0,5.0,55.84,4.0,3.0
CHEMBL4435882,COc1cccc(-c2cc3c(c(OC(C)=O)c2OC(C)=O)-c2cccc4c2[C@@H](C3)N(C)CC4)c1,660.69,F,Dopamine D1 receptor,6.180002266489224,457.52600000000024,4.9649000000000045,0.0,6.0,65.07000000000001,5.0,4.0
CHEMBL3276140,CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,20.42,F,Dopamine D1 receptor,7.689944262249108,351.40200000000016,3.2893000000000017,0.0,5.0,55.84,4.0,2.0
CHEMBL35426,CN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,100.0,F,Dopamine D1 receptor,7.0,279.339,3.1674000000000015,0.0,3.0,21.700000000000003,5.0,0.0
CHEMBL4591021,COCOc1ccc2c(c1OCOC)-c1cccc3c1[C@@H](C2)N(C)CC3,10000.0,F,Dopamine D1 receptor,5.0,355.43400000000014,3.4041000000000023,0.0,5.0,40.160000000000004,4.0,6.0
CHEMBL225230,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.096,F,Dopamine D1 receptor,8.96018944585165,295.382,3.630100000000003,2.0,3.0,43.7,4.0,2.0
CHEMBL4555547,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3,31.62,F,Dopamine D1 receptor,7.50003813440381,379.4560000000002,4.069500000000003,0.0,5.0,55.839999999999996,4.0,4.0
CHEMBL4470553,CCCN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,724.44,F,Dopamine D1 receptor,6.139997578098902,307.3930000000001,3.947600000000003,0.0,3.0,21.700000000000003,5.0,2.0
CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,3.77,F,Dopamine D1 receptor,8.423658649794207,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
CHEMBL4467483,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@@H](C2)N(C)CC3,239.2,F,Dopamine D1 receptor,6.621238824683627,374.2780000000002,4.218400000000004,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,150.2,F,Dopamine D1 receptor,6.823330067331851,374.2780000000002,4.2184000000000035,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,385.9,F,Dopamine D1 receptor,6.413525221428603,374.2780000000002,4.2184000000000035,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4442011,CCc1ccc2c3c1CCN(C)[C@H]3Cc1ccc(OC)c(OC)c1-2,505.1,F,Dopamine D1 receptor,6.296622631487651,323.4360000000001,4.0183000000000035,0.0,3.0,21.700000000000003,4.0,3.0
CHEMBL4589737,COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,87.44,F,Dopamine D1 receptor,7.058289851058354,309.40900000000005,3.7643200000000023,0.0,3.0,21.700000000000003,4.0,2.0
CHEMBL4438800,CC(=O)Oc1c(Br)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,333.9,F,Dopamine D1 receptor,6.47638358094563,430.29800000000023,4.051800000000003,0.0,5.0,55.84,4.0,2.0
CHEMBL4581262,CC(=O)Oc1c(Cl)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,194.3,F,Dopamine D1 receptor,6.7115271994002175,385.8470000000002,3.942700000000002,0.0,5.0,55.84,4.0,2.0
CHEMBL4523054,CC(=O)Oc1c(C)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,1555.0,F,Dopamine D1 receptor,5.808269606637143,365.4290000000002,3.5977200000000025,0.0,5.0,55.84,4.0,2.0
CHEMBL4437552,CCc1cc2c(c(OC(C)=O)c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,1548.0,F,Dopamine D1 receptor,5.810229043653126,379.4560000000002,3.851700000000003,0.0,5.0,55.84,4.0,3.0
CHEMBL4537900,CC(=O)Oc1c(C(C)C)cc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,951.4,F,Dopamine D1 receptor,6.021636852916117,393.4830000000002,4.412700000000004,0.0,5.0,55.84,4.0,3.0
CHEMBL4435882,COc1cccc(-c2cc3c(c(OC(C)=O)c2OC(C)=O)-c2cccc4c2[C@@H](C3)N(C)CC4)c1,669.1,F,Dopamine D1 receptor,6.174508970120569,457.52600000000024,4.9649000000000045,0.0,6.0,65.07000000000001,5.0,4.0
CHEMBL3276140,CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1[C@@H](C2)N(C)CC3,20.4,F,Dopamine D1 receptor,7.690369832574102,351.40200000000016,3.2893000000000017,0.0,5.0,55.84,4.0,2.0
CHEMBL35426,CN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,112.2,F,Dopamine D1 receptor,6.950007143079858,279.339,3.1674000000000015,0.0,3.0,21.700000000000003,5.0,0.0
CHEMBL225230,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.1,F,Dopamine D1 receptor,8.958607314841775,295.382,3.630100000000003,2.0,3.0,43.7,4.0,2.0
CHEMBL4555547,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3,31.7,F,Dopamine D1 receptor,7.498940737782249,379.4560000000002,4.069500000000003,0.0,5.0,55.839999999999996,4.0,4.0
CHEMBL4470553,CCCN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,717.5,F,Dopamine D1 receptor,6.14417809459397,307.3930000000001,3.947600000000003,0.0,3.0,21.700000000000003,5.0,2.0
CHEMBL4563408,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,10000.0,B,Dopamine D1 receptor,5.0,625.467,6.576200000000005,2.0,8.0,110.09,6.0,7.0
CHEMBL1196161,C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(C)c2)C1,2.3,B,Dopamine D1 receptor,8.638272163982407,343.8540000000001,4.235620000000004,2.0,3.0,43.7,3.0,3.0
CHEMBL4472022,CN1CCc2c(cc(O)c(O)c2Cl)[C@@H](c2ccccc2)C1,10000.0,B,Dopamine D1 receptor,5.0,303.78900000000004,3.371000000000003,2.0,3.0,43.7,3.0,1.0
CHEMBL1160787,Oc1cc2c(c(Cl)c1O)CCNC[C@@H]2c1ccccc1,13.2,B,Dopamine D1 receptor,7.87942606879415,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
CHEMBL35354,C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,2.0,B,Dopamine D1 receptor,8.698970004336019,329.82700000000006,3.9272000000000036,2.0,3.0,43.7,3.0,3.0
CHEMBL574558,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,10000.0,B,Dopamine D1 receptor,5.0,317.81600000000003,3.679420000000004,2.0,3.0,43.7,3.0,1.0
CHEMBL288090,C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,10000.0,B,Dopamine D1 receptor,5.0,295.38200000000006,3.2738000000000023,2.0,3.0,43.7,3.0,3.0
CHEMBL1193571,CN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,10000.0,B,Dopamine D1 receptor,5.0,269.34400000000005,2.717600000000001,2.0,3.0,43.7,3.0,1.0
CHEMBL286080,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,10000.0,B,Dopamine D1 receptor,5.0,255.31699999999998,2.3754,3.0,3.0,52.49,3.0,1.0
CHEMBL588,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,31.7,B,Dopamine D1 receptor,7.498940737782249,305.76099999999997,2.734400000000001,4.0,4.0,72.72,3.0,1.0
CHEMBL1196161,C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(C)c2)C1,0.12,F,Dopamine D1 receptor,9.920818753952375,343.8540000000001,4.235620000000004,2.0,3.0,43.7,3.0,3.0
CHEMBL4472022,CN1CCc2c(cc(O)c(O)c2Cl)[C@@H](c2ccccc2)C1,0.3,F,Dopamine D1 receptor,9.522878745280337,303.78900000000004,3.371000000000003,2.0,3.0,43.7,3.0,1.0
